json_filename,road_N,road_NE,road_E,road_SE,road_S,road_SW,road_W,road_NW,track_N,track_NE,track_E,track_SE,track_S,track_SW,track_W,track_NW
locationnew-randomfarm21-55.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm112-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm13-18.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm117-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm115-22.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm319-17.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm242-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm97-1.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm2-21.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm195-23.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm33-36.json,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
locationnew-randomfarm55-53.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm75-37.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm118-0.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm280-17.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm144-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm360-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm90-20.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm218-16.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm93-20.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm224-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm438-1.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm171-17.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm136-5.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm446-1.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
locationnew-randomfarm172-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm540-16.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm49-21.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm86-23.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm12-0.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm116-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm45-40.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm251-0.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm151-16.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm23-41.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm314-5.json,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm187-17.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm6-38.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm277-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm29-33.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm46-22.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm89-33.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm8-57.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm33-59.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm121-1.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm303-17.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm191-0.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm20-50.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm287-51.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm270-1.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm15-9.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm91-17.json,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm385-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm271-1.json,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
locationnew-randomfarm142-16.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm83-22.json,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
locationnew-randomfarm120-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm357-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm185-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm20-26.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm103-51.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm407-17.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm357-1.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm124-32.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm1-43.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm32-53.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm290-17.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
locationnew-randomfarm91-39.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm68-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm445-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm10-16.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm137-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm40-50.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm128-0.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm29-47.json,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm116-40.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
locationnew-randomfarm0-36.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm116-48.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm313-1.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm262-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm46-40.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm84-16.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm37-34.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm155-23.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm399-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm228-23.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm11-37.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm111-5.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm61-48.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm330-1.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm269-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm131-48.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm35-23.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm6-56.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm177-52.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm126-40.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm145-17.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
locationnew-randomfarm330-16.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm325-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm459-1.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm26-59.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm209-51.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm68-47.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm79-18.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm15-50.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm56-50.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm261-21.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm60-36.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm22-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm72-32.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm197-5.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm59-40.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm78-42.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm23-57.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm36-20.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm12-46.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm177-32.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm40-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm13-5.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm57-59.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm166-60.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm99-40.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm119-20.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm172-52.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm95-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm71-16.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm93-23.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm5-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm182-1.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm12-1.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm64-60.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm54-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm11-57.json,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm25-21.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm169-39.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm71-50.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm406-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm0-43.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm78-51.json,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
locationnew-randomfarm38-51.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm188-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm3-17.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm136-20.json,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm25-59.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm165-60.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm54-38.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm64-53.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm81-42.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm21-60.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm42-42.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm352-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm62-18.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm124-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm209-5.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm26-37.json,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm287-1.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm97-41.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm284-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm194-16.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm230-23.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm51-1.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm19-47.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm49-59.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm35-11.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm87-60.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm61-23.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm168-51.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm330-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm14-0.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm234-5.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm28-52.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm187-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm117-41.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm77-16.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm73-60.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm183-40.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm278-51.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm279-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm73-11.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm97-60.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
locationnew-randomfarm109-51.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm59-37.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm4-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm19-53.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm2-1.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm32-60.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm257-51.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm196-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm155-60.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm157-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm177-40.json,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm6-1.json,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
locationnew-randomfarm81-32.json,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
locationnew-randomfarm23-34.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm158-17.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm149-18.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm122-1.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm205-16.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm158-5.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm38-47.json,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm19-34.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm46-1.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm433-16.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm143-0.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm265-0.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm18-43.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm69-20.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm12-36.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm343-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm72-20.json,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm159-16.json,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
locationnew-randomfarm16-41.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm61-39.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm249-17.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm24-36.json,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm89-42.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm50-39.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
locationnew-randomfarm66-53.json,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
locationnew-randomfarm308-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm55-40.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm57-23.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm74-33.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm279-5.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm97-5.json,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
locationnew-randomfarm243-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm41-36.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm218-23.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm76-20.json,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm225-21.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm29-36.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm72-17.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm301-51.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm42-37.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm70-53.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm354-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm34-22.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm6-21.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm547-16.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm132-48.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm207-21.json,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm103-1.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm31-58.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm61-22.json,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
locationnew-randomfarm69-5.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm70-33.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm392-17.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm24-53.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm92-60.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm58-0.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm64-0.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
locationnew-randomfarm161-23.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm191-40.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm162-39.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm156-16.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm90-39.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm345-51.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm14-46.json,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
locationnew-randomfarm50-58.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm43-17.json,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
locationnew-randomfarm39-60.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm33-34.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm142-0.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
locationnew-randomfarm22-21.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm223-16.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm52-22.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm61-50.json,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm61-20.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm94-17.json,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
locationnew-randomfarm15-32.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm39-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm427-16.json,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm348-16.json,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm122-41.json,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm18-46.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm152-60.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm76-0.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm339-1.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm46-53.json,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
locationnew-randomfarm217-17.json,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm65-33.json,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
locationnew-randomfarm129-16.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm45-33.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm20-44.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm176-21.json,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
locationnew-randomfarm300-51.json,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
locationnew-randomfarm1-53.json,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
locationnew-randomfarm39-5.json,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
locationnew-randomfarm104-0.json,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
locationnew-randomfarm108-17.json,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
locationnew-randomfarm275-5.json,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
